DS,rep,clf,optimal,biased,method,augmented_acc,added_points
Banknote,8,SVM,0.9963636363636363,0.7018181818181818,GMM,0.7054545454545454,120
Banknote,8,SVM,0.9963636363636363,0.7018181818181818,Imitate,0.7236363636363636,210
Banknote,8,SVM,0.9963636363636363,0.7018181818181818,Mimic (ours),0.6981818181818182,229
Banknote,8,RF,0.9854545454545455,0.6763636363636364,GMM,0.6872727272727273,120
Banknote,8,RF,0.9854545454545455,0.6763636363636364,Imitate,0.6872727272727273,210
Banknote,8,RF,0.9854545454545455,0.6763636363636364,Mimic (ours),0.6618181818181819,229
Banknote,9,DT,0.9963636363636363,0.6618181818181819,GMM,0.68,101
Banknote,9,DT,0.9963636363636363,0.6618181818181819,Imitate,0.6581818181818182,231
Banknote,9,DT,0.9963636363636363,0.6618181818181819,Mimic (ours),0.6872727272727273,145
Banknote,9,SVM,1.0,0.6945454545454546,GMM,0.6981818181818182,101
Banknote,9,SVM,1.0,0.6945454545454546,Imitate,0.7418181818181818,231
Banknote,9,SVM,1.0,0.6945454545454546,Mimic (ours),0.6872727272727273,145
Banknote,9,RF,0.9927272727272727,0.68,GMM,0.68,101
Banknote,9,RF,0.9927272727272727,0.68,Imitate,0.6763636363636364,231
Banknote,9,RF,0.9927272727272727,0.68,Mimic (ours),0.6763636363636364,145
Yeast,0,DT,0.696969696969697,0.6026936026936027,GMM,0.6094276094276094,415
Yeast,0,DT,0.696969696969697,0.6026936026936027,Imitate,0.622895622895623,357
Yeast,0,DT,0.696969696969697,0.6026936026936027,Mimic (ours),0.632996632996633,334
Yeast,0,SVM,0.6801346801346801,0.6565656565656566,GMM,0.6666666666666666,415
Yeast,0,SVM,0.6801346801346801,0.6565656565656566,Imitate,0.6430976430976431,357
Yeast,0,SVM,0.6801346801346801,0.6565656565656566,Mimic (ours),0.6363636363636364,334
Yeast,0,RF,0.7575757575757576,0.7575757575757576,GMM,0.6666666666666666,415
Yeast,0,RF,0.7575757575757576,0.7575757575757576,Imitate,0.7441077441077442,357
Yeast,0,RF,0.7575757575757576,0.7575757575757576,Mimic (ours),0.7272727272727273,334
Yeast,1,DT,0.7508417508417509,0.7407407407407407,GMM,0.6632996632996633,314
Yeast,1,DT,0.7508417508417509,0.7407407407407407,Imitate,0.5488215488215489,287
Yeast,1,DT,0.7508417508417509,0.7407407407407407,Mimic (ours),0.6632996632996633,366
Yeast,1,SVM,0.6936026936026936,0.7070707070707071,GMM,0.6902356902356902,314
Yeast,1,SVM,0.6936026936026936,0.7070707070707071,Imitate,0.6565656565656566,287
Yeast,1,SVM,0.6936026936026936,0.7070707070707071,Mimic (ours),0.6936026936026936,366
Yeast,1,RF,0.8114478114478114,0.7744107744107744,GMM,0.7845117845117845,314
Yeast,1,RF,0.8114478114478114,0.7744107744107744,Imitate,0.5993265993265994,287
Yeast,1,RF,0.8114478114478114,0.7744107744107744,Mimic (ours),0.7171717171717171,366
Yeast,2,DT,0.6767676767676768,0.6060606060606061,GMM,0.6902356902356902,330
Yeast,2,DT,0.6767676767676768,0.6060606060606061,Imitate,0.6161616161616161,405
Yeast,2,DT,0.6767676767676768,0.6060606060606061,Mimic (ours),0.6127946127946128,309
Yeast,2,SVM,0.6868686868686869,0.6801346801346801,GMM,0.6801346801346801,330
Yeast,2,SVM,0.6868686868686869,0.6801346801346801,Imitate,0.6868686868686869,405
Yeast,2,SVM,0.6868686868686869,0.6801346801346801,Mimic (ours),0.6767676767676768,309
Yeast,2,RF,0.7306397306397306,0.7272727272727273,GMM,0.7003367003367004,330
Yeast,2,RF,0.7306397306397306,0.7272727272727273,Imitate,0.6767676767676768,405
Yeast,2,RF,0.7306397306397306,0.7272727272727273,Mimic (ours),0.6632996632996633,309
Yeast,3,DT,0.7037037037037037,0.622895622895623,GMM,0.6801346801346801,461
Yeast,3,DT,0.7037037037037037,0.622895622895623,Imitate,0.6195286195286195,329
Yeast,3,DT,0.7037037037037037,0.622895622895623,Mimic (ours),0.622895622895623,308
Yeast,3,SVM,0.7104377104377104,0.6835016835016835,GMM,0.7037037037037037,461
Yeast,3,SVM,0.7104377104377104,0.6835016835016835,Imitate,0.6397306397306397,329
Yeast,3,SVM,0.7104377104377104,0.6835016835016835,Mimic (ours),0.6161616161616161,308
Yeast,3,RF,0.7777777777777778,0.7441077441077442,GMM,0.7710437710437711,461
Yeast,3,RF,0.7777777777777778,0.7441077441077442,Imitate,0.7609427609427609,329
Yeast,3,RF,0.7777777777777778,0.7441077441077442,Mimic (ours),0.7037037037037037,308
Yeast,4,DT,0.696969696969697,0.6632996632996633,GMM,0.7037037037037037,373
Yeast,4,DT,0.696969696969697,0.6632996632996633,Imitate,0.6902356902356902,320
Yeast,4,DT,0.696969696969697,0.6632996632996633,Mimic (ours),0.6835016835016835,219
Yeast,4,SVM,0.6734006734006734,0.7003367003367004,GMM,0.6902356902356902,373
Yeast,4,SVM,0.6734006734006734,0.7003367003367004,Imitate,0.6734006734006734,320
Yeast,4,SVM,0.6734006734006734,0.7003367003367004,Mimic (ours),0.6734006734006734,219
Yeast,4,RF,0.7845117845117845,0.7777777777777778,GMM,0.7710437710437711,373
Yeast,4,RF,0.7845117845117845,0.7777777777777778,Imitate,0.7272727272727273,320
Yeast,4,RF,0.7845117845117845,0.7777777777777778,Mimic (ours),0.7373737373737373,219
Yeast,5,DT,0.6430976430976431,0.6094276094276094,GMM,0.6430976430976431,354
Yeast,5,DT,0.6430976430976431,0.6094276094276094,Imitate,0.5858585858585859,360
Yeast,5,DT,0.6430976430976431,0.6094276094276094,Mimic (ours),0.6464646464646465,325
Yeast,5,SVM,0.6936026936026936,0.6734006734006734,GMM,0.6464646464646465,354
Yeast,5,SVM,0.6936026936026936,0.6734006734006734,Imitate,0.67003367003367,360
Yeast,5,SVM,0.6936026936026936,0.6734006734006734,Mimic (ours),0.67003367003367,325
Yeast,5,RF,0.7373737373737373,0.734006734006734,GMM,0.7508417508417509,354
Yeast,5,RF,0.7373737373737373,0.734006734006734,Imitate,0.7104377104377104,360
Yeast,5,RF,0.7373737373737373,0.734006734006734,Mimic (ours),0.7306397306397306,325
Yeast,6,DT,0.7138047138047138,0.6734006734006734,GMM,0.6531986531986532,306
Yeast,6,DT,0.7138047138047138,0.6734006734006734,Imitate,0.6936026936026936,324
Yeast,6,DT,0.7138047138047138,0.6734006734006734,Mimic (ours),0.6464646464646465,226
Yeast,6,SVM,0.6801346801346801,0.6599326599326599,GMM,0.7138047138047138,306
Yeast,6,SVM,0.6801346801346801,0.6599326599326599,Imitate,0.6801346801346801,324
Yeast,6,SVM,0.6801346801346801,0.6599326599326599,Mimic (ours),0.6801346801346801,226
Yeast,6,RF,0.7811447811447811,0.7643097643097643,GMM,0.7407407407407407,306
Yeast,6,RF,0.7811447811447811,0.7643097643097643,Imitate,0.6734006734006734,324
Yeast,6,RF,0.7811447811447811,0.7643097643097643,Mimic (ours),0.7407407407407407,226
Yeast,7,DT,0.6734006734006734,0.6195286195286195,GMM,0.6060606060606061,378
Yeast,7,DT,0.6734006734006734,0.6195286195286195,Imitate,0.6599326599326599,287
Yeast,7,DT,0.6734006734006734,0.6195286195286195,Mimic (ours),0.5892255892255892,321
Yeast,7,SVM,0.6565656565656566,0.696969696969697,GMM,0.6666666666666666,378
Yeast,7,SVM,0.6565656565656566,0.696969696969697,Imitate,0.6734006734006734,287
Yeast,7,SVM,0.6565656565656566,0.696969696969697,Mimic (ours),0.6599326599326599,321
Yeast,7,RF,0.7474747474747475,0.7272727272727273,GMM,0.7003367003367004,378
Yeast,7,RF,0.7474747474747475,0.7272727272727273,Imitate,0.7104377104377104,287
Yeast,7,RF,0.7474747474747475,0.7272727272727273,Mimic (ours),0.7037037037037037,321
Yeast,8,DT,0.6936026936026936,0.6161616161616161,GMM,0.6363636363636364,356
Yeast,8,DT,0.6936026936026936,0.6161616161616161,Imitate,0.6397306397306397,365
Yeast,8,DT,0.6936026936026936,0.6161616161616161,Mimic (ours),0.6599326599326599,341
Yeast,8,SVM,0.6868686868686869,0.7138047138047138,GMM,0.6868686868686869,356
Yeast,8,SVM,0.6868686868686869,0.7138047138047138,Imitate,0.6734006734006734,365
Yeast,8,SVM,0.6868686868686869,0.7138047138047138,Mimic (ours),0.6835016835016835,341
Yeast,8,RF,0.7272727272727273,0.7407407407407407,GMM,0.7407407407407407,356
Yeast,8,RF,0.7272727272727273,0.7407407407407407,Imitate,0.7003367003367004,365
Yeast,8,RF,0.7272727272727273,0.7407407407407407,Mimic (ours),0.734006734006734,341
Yeast,9,DT,0.6565656565656566,0.5723905723905723,GMM,0.5925925925925926,282
Yeast,9,DT,0.6565656565656566,0.5723905723905723,Imitate,0.5925925925925926,299
Yeast,9,DT,0.6565656565656566,0.5723905723905723,Mimic (ours),0.6632996632996633,346
Yeast,9,SVM,0.6801346801346801,0.6734006734006734,GMM,0.6734006734006734,282
Yeast,9,SVM,0.6801346801346801,0.6734006734006734,Imitate,0.6734006734006734,299
Yeast,9,SVM,0.6801346801346801,0.6734006734006734,Mimic (ours),0.6734006734006734,346
Yeast,9,RF,0.7104377104377104,0.6868686868686869,GMM,0.67003367003367,282
Yeast,9,RF,0.7104377104377104,0.6868686868686869,Imitate,0.6734006734006734,299
Yeast,9,RF,0.7104377104377104,0.6868686868686869,Mimic (ours),0.67003367003367,346
Diabetes,0,DT,0.6468565815324165,0.6444007858546169,GMM,0.6473477406679764,0
Diabetes,0,DT,0.6468565815324165,0.6444007858546169,Imitate,0.6512770137524558,4497
Diabetes,0,DT,0.6468565815324165,0.6444007858546169,Mimic (ours),0.6483300589390962,4030
Diabetes,0,SVM,0.7657170923379175,0.7657170923379175,GMM,0.7657170923379175,0
Diabetes,0,SVM,0.7657170923379175,0.7657170923379175,Imitate,0.7657170923379175,4497
Diabetes,0,SVM,0.7657170923379175,0.7657170923379175,Mimic (ours),0.7657170923379175,4030
Diabetes,0,RF,0.7578585461689588,0.7455795677799607,GMM,0.7431237721021611,0
Diabetes,0,RF,0.7578585461689588,0.7455795677799607,Imitate,0.7288801571709234,4497
Diabetes,0,RF,0.7578585461689588,0.7455795677799607,Mimic (ours),0.7470530451866405,4030
Diabetes,1,DT,0.6556974459724951,0.6733791748526523,GMM,0.6704322200392927,0
Diabetes,1,DT,0.6556974459724951,0.6733791748526523,Imitate,0.630648330058939,3991
Diabetes,1,DT,0.6556974459724951,0.6733791748526523,Mimic (ours),0.6645383104125737,3393
Diabetes,1,SVM,0.7711198428290766,0.7711198428290766,GMM,0.7711198428290766,0
Diabetes,1,SVM,0.7711198428290766,0.7711198428290766,Imitate,0.7711198428290766,3991
Diabetes,1,SVM,0.7711198428290766,0.7711198428290766,Mimic (ours),0.7711198428290766,3393
Diabetes,1,RF,0.7558939096267191,0.7549115913555993,GMM,0.7544204322200393,0
Diabetes,1,RF,0.7558939096267191,0.7549115913555993,Imitate,0.730844793713163,3991
Diabetes,1,RF,0.7558939096267191,0.7549115913555993,Mimic (ours),0.7573673870333988,3393
Diabetes,2,DT,0.6429273084479371,0.6453831041257367,GMM,0.6483300589390962,0
Diabetes,2,DT,0.6429273084479371,0.6453831041257367,Imitate,0.6448919449901768,5359
Diabetes,2,DT,0.6429273084479371,0.6453831041257367,Mimic (ours),0.6611001964636543,3848
Diabetes,2,SVM,0.7632612966601179,0.7632612966601179,GMM,0.7632612966601179,0
Diabetes,2,SVM,0.7632612966601179,0.7632612966601179,Imitate,0.7632612966601179,5359
Diabetes,2,SVM,0.7632612966601179,0.7632612966601179,Mimic (ours),0.7632612966601179,3848
Diabetes,2,RF,0.7465618860510805,0.7328094302554028,GMM,0.7367387033398821,0
Diabetes,2,RF,0.7465618860510805,0.7328094302554028,Imitate,0.7372298624754421,5359
Diabetes,2,RF,0.7465618860510805,0.7328094302554028,Mimic (ours),0.7372298624754421,3848
Diabetes,3,DT,0.6586444007858546,0.6586444007858546,GMM,0.6620825147347741,0
Diabetes,3,DT,0.6586444007858546,0.6586444007858546,Imitate,0.6552062868369352,5028
Diabetes,3,DT,0.6586444007858546,0.6586444007858546,Mimic (ours),0.6444007858546169,3351
Diabetes,3,SVM,0.762278978388998,0.762278978388998,GMM,0.762278978388998,0
Diabetes,3,SVM,0.762278978388998,0.762278978388998,Imitate,0.762278978388998,5028
Diabetes,3,SVM,0.762278978388998,0.762278978388998,Mimic (ours),0.762278978388998,3351
Diabetes,3,RF,0.7416502946954814,0.7426326129666012,GMM,0.743614931237721,0
Diabetes,3,RF,0.7416502946954814,0.7426326129666012,Imitate,0.7391944990176817,5028
Diabetes,3,RF,0.7416502946954814,0.7426326129666012,Mimic (ours),0.7387033398821218,3351
Diabetes,4,DT,0.6493123772102161,0.6453831041257367,GMM,0.6473477406679764,0
Diabetes,4,DT,0.6493123772102161,0.6453831041257367,Imitate,0.6532416502946955,5187
Diabetes,4,DT,0.6493123772102161,0.6453831041257367,Mimic (ours),0.6699410609037328,2172
Diabetes,4,SVM,0.768664047151277,0.768664047151277,GMM,0.768664047151277,0
Diabetes,4,SVM,0.768664047151277,0.768664047151277,Imitate,0.768664047151277,5187
Diabetes,4,SVM,0.768664047151277,0.768664047151277,Mimic (ours),0.768664047151277,2172
Diabetes,4,RF,0.7593320235756386,0.7475442043222004,GMM,0.7480353634577603,0
Diabetes,4,RF,0.7593320235756386,0.7475442043222004,Imitate,0.7593320235756386,5187
Diabetes,4,RF,0.7593320235756386,0.7475442043222004,Mimic (ours),0.7554027504911591,2172
Diabetes,5,DT,0.6552062868369352,0.6542239685658153,GMM,0.6581532416502947,0
Diabetes,5,DT,0.6552062868369352,0.6542239685658153,Imitate,0.6556974459724951,3921
Diabetes,5,DT,0.6552062868369352,0.6542239685658153,Mimic (ours),0.656679764243615,2788
Diabetes,5,SVM,0.7701375245579568,0.7701375245579568,GMM,0.7701375245579568,0
Diabetes,5,SVM,0.7701375245579568,0.7701375245579568,Imitate,0.7701375245579568,3921
Diabetes,5,SVM,0.7701375245579568,0.7701375245579568,Mimic (ours),0.7701375245579568,2788
Diabetes,5,RF,0.75049115913556,0.7480353634577603,GMM,0.75049115913556,0
Diabetes,5,RF,0.75049115913556,0.7480353634577603,Imitate,0.7431237721021611,3921
Diabetes,5,RF,0.75049115913556,0.7480353634577603,Mimic (ours),0.7554027504911591,2788
Diabetes,6,DT,0.6429273084479371,0.6576620825147348,GMM,0.6581532416502947,0
Diabetes,6,DT,0.6429273084479371,0.6576620825147348,Imitate,0.6635559921414538,4301
Diabetes,6,DT,0.6429273084479371,0.6576620825147348,Mimic (ours),0.6581532416502947,2650
Diabetes,6,SVM,0.762278978388998,0.762278978388998,GMM,0.762278978388998,0
Diabetes,6,SVM,0.762278978388998,0.762278978388998,Imitate,0.762278978388998,4301
Diabetes,6,SVM,0.762278978388998,0.762278978388998,Mimic (ours),0.762278978388998,2650
Diabetes,6,RF,0.7490176817288802,0.7411591355599214,GMM,0.7431237721021611,0
Diabetes,6,RF,0.7490176817288802,0.7411591355599214,Imitate,0.743614931237721,4301
Diabetes,6,RF,0.7490176817288802,0.7411591355599214,Mimic (ours),0.7441060903732809,2650
Diabetes,7,DT,0.6630648330058939,0.6537328094302554,GMM,0.6473477406679764,0
Diabetes,7,DT,0.6630648330058939,0.6537328094302554,Imitate,0.6615913555992141,4988
Diabetes,7,DT,0.6630648330058939,0.6537328094302554,Mimic (ours),0.6512770137524558,2483
Diabetes,7,SVM,0.768172888015717,0.768172888015717,GMM,0.768172888015717,0
Diabetes,7,SVM,0.768172888015717,0.768172888015717,Imitate,0.768172888015717,4988
Diabetes,7,SVM,0.768172888015717,0.768172888015717,Mimic (ours),0.768172888015717,2483
Diabetes,7,RF,0.7426326129666012,0.7431237721021611,GMM,0.743614931237721,0
Diabetes,7,RF,0.7426326129666012,0.7431237721021611,Imitate,0.7396856581532416,4988
Diabetes,7,RF,0.7426326129666012,0.7431237721021611,Mimic (ours),0.7411591355599214,2483
Diabetes,8,DT,0.6615913555992141,0.6615913555992141,GMM,0.6591355599214146,0
Diabetes,8,DT,0.6615913555992141,0.6615913555992141,Imitate,0.6596267190569745,4384
Diabetes,8,DT,0.6615913555992141,0.6615913555992141,Mimic (ours),0.6547151277013753,2814
Diabetes,8,SVM,0.7632612966601179,0.7632612966601179,GMM,0.7632612966601179,0
Diabetes,8,SVM,0.7632612966601179,0.7632612966601179,Imitate,0.7632612966601179,4384
Diabetes,8,SVM,0.7632612966601179,0.7632612966601179,Mimic (ours),0.7632612966601179,2814
Diabetes,8,RF,0.7539292730844793,0.7465618860510805,GMM,0.7470530451866405,0
Diabetes,8,RF,0.7539292730844793,0.7465618860510805,Imitate,0.7529469548133595,4384
Diabetes,8,RF,0.7539292730844793,0.7465618860510805,Mimic (ours),0.74950884086444,2814
Diabetes,9,DT,0.6414538310412574,0.6478388998035364,GMM,0.6547151277013753,0
Diabetes,9,DT,0.6414538310412574,0.6478388998035364,Imitate,0.6586444007858546,5116
Diabetes,9,DT,0.6414538310412574,0.6478388998035364,Mimic (ours),0.6586444007858546,2874
Diabetes,9,SVM,0.7652259332023575,0.7652259332023575,GMM,0.7652259332023575,0
Diabetes,9,SVM,0.7652259332023575,0.7652259332023575,Imitate,0.7652259332023575,5116
Diabetes,9,SVM,0.7652259332023575,0.7652259332023575,Mimic (ours),0.7652259332023575,2874
Diabetes,9,RF,0.74950884086444,0.7450884086444007,GMM,0.7431237721021611,0
Diabetes,9,RF,0.74950884086444,0.7450884086444007,Imitate,0.7416502946954814,5116
Diabetes,9,RF,0.74950884086444,0.7450884086444007,Mimic (ours),0.743614931237721,2874
Skin,0,DT,0.9592252803261978,0.8501529051987767,GMM,0.8440366972477065,15
Skin,0,DT,0.9592252803261978,0.8501529051987767,Imitate,0.8440366972477065,2369
Skin,0,DT,0.9592252803261978,0.8501529051987767,Mimic (ours),0.8430173292558614,1247
Skin,0,SVM,0.9561671763506626,0.8338430173292558,GMM,0.8348623853211009,15
Skin,0,SVM,0.9561671763506626,0.8338430173292558,Imitate,0.8287461773700305,2369
Skin,0,SVM,0.9561671763506626,0.8338430173292558,Mimic (ours),0.836901121304791,1247
Skin,0,RF,0.9602446483180428,0.8379204892966361,GMM,0.836901121304791,15
Skin,0,RF,0.9602446483180428,0.8379204892966361,Imitate,0.8379204892966361,2369
Skin,0,RF,0.9602446483180428,0.8379204892966361,Mimic (ours),0.836901121304791,1247
Skin,1,DT,0.9582059123343527,0.8634046890927625,GMM,0.8634046890927625,796
Skin,1,DT,0.9582059123343527,0.8634046890927625,Imitate,0.8593272171253823,1889
Skin,1,DT,0.9582059123343527,0.8634046890927625,Mimic (ours),0.8593272171253823,826
Skin,1,SVM,0.9561671763506626,0.8491335372069317,GMM,0.8491335372069317,796
Skin,1,SVM,0.9561671763506626,0.8491335372069317,Imitate,0.8491335372069317,1889
Skin,1,SVM,0.9561671763506626,0.8491335372069317,Mimic (ours),0.8491335372069317,826
Skin,1,RF,0.9653414882772681,0.855249745158002,GMM,0.8562691131498471,796
Skin,1,RF,0.9653414882772681,0.855249745158002,Imitate,0.8532110091743119,1889
Skin,1,RF,0.9653414882772681,0.855249745158002,Mimic (ours),0.855249745158002,826
Skin,2,DT,0.9643221202854231,0.8379204892966361,GMM,0.8389398572884812,842
Skin,2,DT,0.9643221202854231,0.8379204892966361,Imitate,0.8430173292558614,2448
Skin,2,DT,0.9643221202854231,0.8379204892966361,Mimic (ours),0.8338430173292558,942
Skin,2,SVM,0.9531090723751274,0.8287461773700305,GMM,0.8287461773700305,842
Skin,2,SVM,0.9531090723751274,0.8287461773700305,Imitate,0.8246687054026504,2448
Skin,2,SVM,0.9531090723751274,0.8287461773700305,Mimic (ours),0.8256880733944955,942
Skin,2,RF,0.9643221202854231,0.8307849133537207,GMM,0.8307849133537207,842
Skin,2,RF,0.9643221202854231,0.8307849133537207,Imitate,0.8307849133537207,2448
Skin,2,RF,0.9643221202854231,0.8307849133537207,Mimic (ours),0.8297655453618756,942
Skin,3,DT,0.963302752293578,0.8440366972477065,GMM,0.8440366972477065,24
Skin,3,DT,0.963302752293578,0.8440366972477065,Imitate,0.8521916411824668,2322
Skin,3,DT,0.963302752293578,0.8440366972477065,Mimic (ours),0.8511722731906218,867
Skin,3,SVM,0.9551478083588175,0.8491335372069317,GMM,0.8470948012232415,24
Skin,3,SVM,0.9551478083588175,0.8491335372069317,Imitate,0.8511722731906218,2322
Skin,3,SVM,0.9551478083588175,0.8491335372069317,Mimic (ours),0.8501529051987767,867
Skin,3,RF,0.963302752293578,0.8419979612640163,GMM,0.8450560652395515,24
Skin,3,RF,0.963302752293578,0.8419979612640163,Imitate,0.8521916411824668,2322
Skin,3,RF,0.963302752293578,0.8419979612640163,Mimic (ours),0.8470948012232415,867
Skin,4,DT,0.9561671763506626,0.8491335372069317,GMM,0.8440366972477065,787
Skin,4,DT,0.9561671763506626,0.8491335372069317,Imitate,0.8450560652395515,2391
Skin,4,DT,0.9561671763506626,0.8491335372069317,Mimic (ours),0.8572884811416922,1005
Skin,4,SVM,0.9561671763506626,0.8511722731906218,GMM,0.8521916411824668,787
Skin,4,SVM,0.9561671763506626,0.8511722731906218,Imitate,0.8460754332313966,2391
Skin,4,SVM,0.9561671763506626,0.8511722731906218,Mimic (ours),0.8521916411824668,1005
Skin,4,RF,0.963302752293578,0.8460754332313966,GMM,0.8430173292558614,787
Skin,4,RF,0.963302752293578,0.8460754332313966,Imitate,0.8470948012232415,2391
Skin,4,RF,0.963302752293578,0.8460754332313966,Mimic (ours),0.8470948012232415,1005
Skin,5,DT,0.9551478083588175,0.8460754332313966,GMM,0.8460754332313966,3
Skin,5,DT,0.9551478083588175,0.8460754332313966,Imitate,0.8501529051987767,2504
Skin,5,DT,0.9551478083588175,0.8460754332313966,Mimic (ours),0.8501529051987767,1288
Skin,5,SVM,0.9531090723751274,0.8481141692150866,GMM,0.8481141692150866,3
Skin,5,SVM,0.9531090723751274,0.8481141692150866,Imitate,0.8481141692150866,2504
Skin,5,SVM,0.9531090723751274,0.8481141692150866,Mimic (ours),0.8501529051987767,1288
Skin,5,RF,0.9653414882772681,0.8399592252803262,GMM,0.8389398572884812,3
Skin,5,RF,0.9653414882772681,0.8399592252803262,Imitate,0.8440366972477065,2504
Skin,5,RF,0.9653414882772681,0.8399592252803262,Mimic (ours),0.8521916411824668,1288
Skin,6,DT,0.9643221202854231,0.8583078491335372,GMM,0.8623853211009175,28
Skin,6,DT,0.9643221202854231,0.8583078491335372,Imitate,0.855249745158002,2441
Skin,6,DT,0.9643221202854231,0.8583078491335372,Mimic (ours),0.8664627930682977,1330
Skin,6,SVM,0.9551478083588175,0.8491335372069317,GMM,0.8491335372069317,28
Skin,6,SVM,0.9551478083588175,0.8491335372069317,Imitate,0.8501529051987767,2441
Skin,6,SVM,0.9551478083588175,0.8491335372069317,Mimic (ours),0.8501529051987767,1330
Skin,6,RF,0.9724770642201835,0.8593272171253823,GMM,0.8583078491335372,28
Skin,6,RF,0.9724770642201835,0.8593272171253823,Imitate,0.854230377166157,2441
Skin,6,RF,0.9724770642201835,0.8593272171253823,Mimic (ours),0.8572884811416922,1330
Skin,7,DT,0.9571865443425076,0.8419979612640163,GMM,0.8399592252803262,32
Skin,7,DT,0.9571865443425076,0.8419979612640163,Imitate,0.8328236493374108,1875
Skin,7,DT,0.9571865443425076,0.8419979612640163,Mimic (ours),0.8409785932721713,1009
Skin,7,SVM,0.944954128440367,0.8348623853211009,GMM,0.8348623853211009,32
Skin,7,SVM,0.944954128440367,0.8348623853211009,Imitate,0.8348623853211009,1875
Skin,7,SVM,0.944954128440367,0.8348623853211009,Mimic (ours),0.835881753312946,1009
Skin,7,RF,0.963302752293578,0.8338430173292558,GMM,0.8328236493374108,32
Skin,7,RF,0.963302752293578,0.8338430173292558,Imitate,0.8338430173292558,1875
Skin,7,RF,0.963302752293578,0.8338430173292558,Mimic (ours),0.836901121304791,1009
Skin,8,DT,0.9480122324159022,0.8277268093781855,GMM,0.8256880733944955,941
Skin,8,DT,0.9480122324159022,0.8277268093781855,Imitate,0.8277268093781855,2473
Skin,8,DT,0.9480122324159022,0.8277268093781855,Mimic (ours),0.8287461773700305,1387
Skin,8,SVM,0.9480122324159022,0.8297655453618756,GMM,0.8256880733944955,941
Skin,8,SVM,0.9480122324159022,0.8297655453618756,Imitate,0.8267074413863404,2473
Skin,8,SVM,0.9480122324159022,0.8297655453618756,Mimic (ours),0.8328236493374108,1387
Skin,8,RF,0.9653414882772681,0.8256880733944955,GMM,0.8246687054026504,941
Skin,8,RF,0.9653414882772681,0.8256880733944955,Imitate,0.8236493374108053,2473
Skin,8,RF,0.9653414882772681,0.8256880733944955,Mimic (ours),0.8246687054026504,1387
Skin,9,DT,0.944954128440367,0.855249745158002,GMM,0.854230377166157,21
Skin,9,DT,0.944954128440367,0.855249745158002,Imitate,0.8532110091743119,2504
Skin,9,DT,0.944954128440367,0.855249745158002,Mimic (ours),0.8593272171253823,754
Skin,9,SVM,0.9469928644240571,0.8511722731906218,GMM,0.8511722731906218,21
Skin,9,SVM,0.9469928644240571,0.8511722731906218,Imitate,0.8521916411824668,2504
Skin,9,SVM,0.9469928644240571,0.8511722731906218,Mimic (ours),0.854230377166157,754
Skin,9,RF,0.9510703363914373,0.8460754332313966,GMM,0.8460754332313966,21
Skin,9,RF,0.9510703363914373,0.8460754332313966,Imitate,0.8532110091743119,2504
Skin,9,RF,0.9510703363914373,0.8460754332313966,Mimic (ours),0.8532110091743119,754
